,latitude,longitude
1027,55.765616,37.65078
1028,55.7689,37.737805
1029,55.769836,37.735992
1030,55.771405,37.737244
1031,55.772685,37.743736
1032,55.773038,37.740712
1033,55.769613,37.741785
1034,55.791839,37.684455
1035,55.762662,37.793002
1036,55.651895,37.65155
1037,55.650054,37.65041
1038,55.651781,37.650667
1039,55.651092,37.645326
1040,55.651919,37.647532
1041,55.650621,37.649546
1042,55.649469,37.651106
1043,55.830818,37.28695
1044,55.745922,37.186886
1045,55.702381,37.595196
1046,55.701894,37.594613
1047,55.800739,37.644861
1048,55.800523,37.6728
1049,55.798517,37.578086
1050,55.79827,37.578186
1051,55.712341,37.630078
1052,55.714656,37.628146
1053,55.873026,37.31888
1054,55.710831,37.646705
1055,55.607036,37.732769
1056,55.793568,37.689022
1057,55.806301,37.665772
1058,55.684488,37.768432
1059,55.684186,37.767345
1060,55.709492,37.774997
1061,55.709539,37.77658
1062,55.709048,37.777571
1063,55.831564,37.683489
1064,55.989753,37.146513
1065,55.797342,37.691509
1066,55.796538,37.693866
1067,55.800817,37.645287
1068,55.801223,37.64541
1069,55.801004,37.645382
1070,55.801201,37.645007
1071,55.799232,37.569735
1072,55.799644,37.570204
1073,55.769166,37.666527
1074,55.815676,37.45351
1075,55.798988,37.657324
1076,55.870907,37.32086
1077,55.843099,37.647174
1078,55.826953,37.658042
1079,55.825774,37.659584
1080,55.786718,37.577156
1081,55.801253,37.557342
1082,55.826279,37.65841
1083,55.800124,37.6762
1084,55.800728,37.67601
1085,55.798909,37.673577
1086,55.873956,37.727403
1087,55.875336,37.728275
1088,55.874987,37.728731
1089,55.77331,37.246218
1090,55.800227,37.555879
1091,55.800456,37.555601
1092,55.82678,37.65544
1093,55.827202,37.656675
1094,55.811205,37.556979
1095,55.809432,37.556298
1096,55.810492,37.53067
1097,55.811452,37.528397
1098,55.775554,37.649626
1099,55.775424,37.64984
1100,55.61974,37.656099
1101,55.775386,37.64994
1102,55.774672,37.647025
1103,55.79909,37.577988
1104,55.799111,37.580255
1105,55.799483,37.57957
1106,55.76336,37.792071
1107,55.763368,37.794452
1108,55.762891,37.798507
1109,55.762931,37.798508
1110,55.787164,37.578353
1111,55.844121,37.648824
1112,55.656369,37.648244
1113,55.656367,37.649079
1114,55.656714,37.64958
1115,55.656999,37.650006
1116,55.65839,37.649525
1117,55.660225,37.648439
1118,55.661386,37.645753
1119,55.713725,37.800673
1120,55.712501,37.802316
1121,55.826395,37.655163
1122,55.82606,37.654736
1123,55.833329,37.745486
1124,55.75588,37.859906
1125,55.651705,37.490341
1126,55.649818,37.495868
1127,55.780714,37.556011
1128,55.419751,38.259542
1129,55.835546,37.756393
1130,55.659027,37.99753
1131,55.821453,37.460568
1132,55.80046,37.672505
1133,55.852775,37.407173
1134,55.697924,37.610357
1135,55.784968,38.655534
1136,55.745613,37.403615
1137,55.750716,37.402781
1138,55.63971,37.415239
1139,55.770096,37.699158
1140,55.648347,37.518346
1141,55.977686,37.904764
1142,56.015243,37.460083
1143,55.662117,37.525864
1144,55.754981,37.858921
1145,55.640893,37.477094
1146,55.743026,37.486265
1147,55.712467,37.526749
1148,55.716304,36.891366
1149,55.886197,37.379521
1150,55.652946,37.996976
1151,55.817165,37.458166
1152,55.616585,37.76403
1153,55.701722,37.563179
1154,55.804822,37.484323
1155,55.682258,37.758882
1156,55.68358,37.756593
1157,55.695372,37.598227
1158,55.438738,37.745334
1159,55.674415,37.268857
1160,55.686408,37.26249
1161,55.727043,37.61789
1162,55.727004,37.617399
1163,55.717052,37.476963
1164,55.432093,37.765151
1165,55.443189,37.768831
1166,55.766236,37.794646
1167,55.668046,37.902699
1168,55.664248,37.904123
1169,55.685545,37.261971
1170,55.830385,37.681492
1171,55.691572,37.811982
1172,55.686636,37.871995
1173,55.693719,37.749696
1174,55.692588,37.75511
1175,55.869153,37.518659
1176,55.869779,37.518506
1177,55.887348,37.703248
1178,55.799498,37.802857
1179,56.011387,38.380423
1180,55.845327,37.509355
1181,55.844663,37.50781
1182,55.812819,37.556882
1183,55.773387,37.595782
1184,55.807806,37.730531
1185,55.837869,37.306881
1186,55.464724,37.553071
1187,55.915534,38.007543
1188,55.707187,37.974043
1189,55.574163,38.213567
1190,55.574154,38.214828
1191,55.574147,38.215206
1192,55.702469,37.595342
1193,55.755243,37.813607
1194,55.558274,37.345144
1195,55.558793,37.347946
1196,55.556227,37.344897
1197,55.746563,37.391963
1198,55.756359,37.392696
1199,55.748102,37.397996
1200,55.790931,37.735915
1201,55.790404,37.738258
1202,55.599507,38.127924
1203,55.865473,37.431937
1204,55.865179,37.430348
1205,55.865334,37.431301
1206,55.918536,37.829679
1207,55.918881,37.857401
1208,55.918497,37.82316
1209,55.866775,37.664946
1210,55.74364,37.403287
1211,55.745318,37.403175
1212,56.132258,37.933967
1213,55.833815,37.744853
1214,55.840092,37.744464
1215,55.794464,37.688951
1216,55.931078,36.783821
1217,55.829401,37.728336
1218,55.59468,37.364833
1219,56.347079,37.533805
1220,56.346067,37.532549
1221,55.989718,37.149088
1222,55.786766,37.69188
1223,55.80609,37.457331
1224,55.505772,37.570032
1225,55.92231,37.986073
1226,55.758665,37.647943
1227,55.969847,37.15627
1228,55.71422,37.614836
1229,55.827143,37.770391
1230,55.791294,37.820803
1231,55.627996,37.849308
1232,55.572617,38.195547
1233,55.448811,37.510103
1234,55.883118,38.437141
1235,55.877881,38.46984
1236,55.315233,37.527271
1237,55.721314,37.434669
1238,55.685032,37.55137
1239,55.686277,37.55464
1240,55.65406,37.597383
1241,55.685727,37.553988
1242,55.97346,37.115954
1243,55.816488,37.53539
1244,55.575284,38.218207
1245,55.575787,38.217917
1246,55.660359,37.992525
1247,55.712198,37.64778
1248,55.645894,37.501113
1249,55.772285,37.46532
1250,55.770001,37.466183
1251,55.807203,37.73022
1252,55.768877,37.739421
1253,55.819056,37.454898
1254,55.876096,37.728909
1255,55.799721,37.458115
1256,55.88461,37.706328
1257,56.018806,37.838019
1258,55.722819,37.602091
1259,55.673725,37.655793
1260,55.683677,37.259692
1261,55.685319,37.264437
1262,55.974772,37.114371
1263,55.773831,37.595022
1264,55.773268,37.596052
1265,55.774963,37.597909
1266,55.774795,37.596693
1267,55.774134,37.599097
1268,55.774698,37.598407
1269,55.696478,37.735507
1270,55.799892,37.554144
1271,55.670268,37.759079
1272,55.722208,37.460298
1273,55.642085,37.669595
1274,55.643605,37.666273
1275,55.642877,37.668053
1276,55.872903,38.198978
1277,55.832545,38.277878
1278,55.853803,38.433915
1279,55.920864,37.987532
1280,55.922497,37.989967
1281,55.782717,37.550276
1282,55.78073,37.555984
1283,55.78191,37.554433
1284,55.81476,37.467217
1285,55.721241,37.566181
1286,55.920928,37.98701
1287,55.922805,37.987857
1288,55.802074,37.485159
1289,55.764366,37.793692
1290,55.764155,37.791548
1291,55.763438,37.796859
1292,55.943684,37.300253
1293,55.79898,37.703394
1294,55.808806,37.473193
1295,55.779763,37.547365
1296,55.983472,37.233864
1297,55.78866,37.481998
1298,55.685322,37.550875
1299,55.685842,37.549985
1300,55.685631,37.550346
1301,55.685364,37.550803
1302,55.685908,37.549873
1303,55.842325,38.411782
1304,55.850915,37.405145
1305,55.84286,38.411208
1306,55.885288,37.383603
1307,55.792166,38.464583
1308,55.878704,38.471978
1309,55.548012,37.322966
1310,55.728567,37.562576
1311,55.804852,37.478762
1312,55.920104,37.365655
1313,55.804903,37.480978
1314,55.735371,37.581677
1315,55.735124,37.581125
1316,55.7895,37.486219
1317,55.802856,37.482301
1318,55.787721,37.691099
1319,55.792421,38.433367
1320,55.649473,37.656189
1321,55.81917,37.528703
1322,55.806718,37.478174
1323,55.808755,37.482062
1324,55.806737,37.478751
1325,55.806785,37.480281
1326,55.66416,37.168875
1327,55.669429,37.164998
1328,55.79254,38.010089
1329,55.661735,37.635244
1330,55.77994,37.547075
1331,55.969208,37.912084
1332,55.81039,38.190087
1333,55.810627,38.190696
1334,55.811053,38.191804
1335,56.073573,38.514626
1336,55.921864,37.773938
1337,55.851113,37.401361
1338,55.8515,37.406278
1339,55.852693,37.407116
1340,55.923544,37.778486
1341,55.797173,37.966935
1342,55.797705,37.968573
1343,55.798756,37.968148
1344,55.801826,37.484765
1345,55.802701,37.477173
1346,55.642361,37.412031
1347,55.799644,37.458722
1348,55.723863,38.332417
1349,55.76966,37.702727
1350,55.668313,37.50221
1351,55.668514,37.501661
1352,55.836308,38.285163
1353,55.807962,37.696618
1354,55.55792,37.730888
1355,55.719081,37.667496
1356,55.718973,37.664157
1357,55.82508,37.65641
1358,55.682096,37.765715
1359,55.88892,37.706324
1360,55.887293,37.704491
1361,55.790828,37.735922
1362,55.405285,37.492796
1363,55.608178,37.297864
1364,55.607236,37.296121
1365,55.607366,37.296363
1366,55.607118,37.295907
1367,55.721929,37.600119
1368,55.609491,37.295481
1369,55.72198,37.599831
1370,55.688327,37.557811
1371,55.687205,37.556521
1372,55.770606,37.465534
1373,55.619768,37.656068
1374,55.975018,37.11216
1375,55.775107,37.633739
1376,55.607793,37.676096
1377,55.755543,37.862401
1378,55.413964,37.842472
1379,55.716715,37.603183
1380,55.732311,37.639207
1381,55.901953,38.068955
1382,55.794667,38.436354
1383,55.79433,38.43615
1384,55.793817,38.436279
1385,55.792912,38.436783
1386,55.75628,37.541965
1387,55.746557,37.404568
1388,55.745789,37.402972
1389,55.664029,37.639881
1390,55.664448,37.642495
1391,55.663792,37.637954
1392,55.782045,37.904746
1393,55.658884,37.641413
1394,55.661383,37.645593
1395,55.610679,36.599532
1396,55.784473,37.606219
1397,55.784744,37.605587
1398,55.844193,37.642075
1399,55.610971,36.607153
1400,55.616745,36.603232
1401,55.599145,38.126612
1402,55.686119,37.549518
1403,55.777546,37.626975
1404,55.778635,37.625016
1405,55.824484,37.462368
1406,55.825066,37.460703
1407,55.57625,38.216554
1408,55.66552,37.906413
1409,55.918381,37.824756
1410,55.860742,38.454035
1411,55.917314,38.115432
1412,55.779329,38.448012
1413,55.798155,37.579868
1414,55.920123,37.825306
1415,55.749527,37.981066
1416,55.74787,37.978511
1417,55.934691,37.842516
1418,55.478929,37.757146
1419,55.723228,37.667884
1420,55.808205,37.296145
1421,55.400905,37.450448
1422,55.942267,37.515462
1423,55.793171,38.437405
1424,55.636995,37.270324
1425,55.637349,37.27031
1426,55.931647,36.868862
1427,55.802533,38.434559
1428,56.183445,36.949131
1429,55.369288,37.538474
1430,55.369413,37.539715
1431,55.369557,37.539205
1432,55.369709,37.538324
1433,55.369728,37.538332
1434,55.369763,37.539754
1435,55.694751,37.598981
1436,55.919771,37.998529
1437,55.652406,37.491909
1438,55.654789,37.496553
1439,55.874902,37.316986
1440,55.83622,37.311189
1441,55.798091,37.578285
1442,55.768044,37.666347
1443,55.834522,37.30846
1444,55.836103,37.310993
1445,55.837982,37.308754
1446,55.835678,37.310301
1447,55.835642,37.306613
1448,55.824946,37.657327
1449,55.835807,37.326648
1450,55.836815,37.325416
1451,55.808672,37.288023
1452,55.643024,37.496806
1453,55.831098,37.67528
1454,55.6701,37.657046
1455,55.831698,37.683473
1456,55.819535,37.690503
1457,55.775536,37.649641
1458,55.390468,36.717444
1459,55.702384,37.681441
1460,55.830741,37.280107
1461,55.831638,37.280561
1462,55.842302,37.647602
1463,55.843387,37.649206
1464,55.8387,37.30661
1465,55.7742,37.465994
1466,55.767383,37.704168
1467,55.91789,37.860571
1468,55.735992,36.847323
1469,55.782795,37.611998
1470,55.783288,37.610442
1471,55.783484,37.609839
1472,55.784267,37.60747
1473,55.784481,37.606833
1474,55.81112,37.297278
1475,55.57495,38.212282
1476,55.576281,38.217398
1477,55.80672,37.286619
1478,55.807231,37.286635
1479,55.807481,37.286643
1480,55.831817,37.683687
1481,55.83177,37.72324
1482,55.816024,37.458666
1483,55.804224,37.783258
1484,55.928085,36.867788
1485,55.83797,37.30659
1486,55.713177,37.529563
1487,55.752785,37.656605
1488,55.764225,37.588041
1489,56.180736,37.004689
1490,56.181455,37.005447
1491,56.182401,37.006717
1492,56.182743,37.007133
1493,56.181067,36.945233
1494,56.189307,36.948494
1495,56.189924,36.952103
1496,56.286141,37.483966
1497,55.743595,37.482898
1498,55.840849,37.17366
1499,55.510386,38.336911
1500,55.884024,37.410217
1501,55.807143,37.479318
1502,55.754106,37.538794
1503,55.690871,37.809953
1504,55.775213,37.149563
1505,55.98972,37.146544
1506,55.942485,38.198569
1507,55.945267,38.197462
1508,56.305991,38.109659
1509,56.308231,38.110689
1510,56.308148,38.109543
1511,55.595496,38.126672
1512,55.597777,38.124683
1513,55.79546,38.432972
1514,55.765278,37.652294
1515,55.765389,37.6527
1516,55.765514,37.653197
1517,55.596573,38.130703
1518,55.596519,38.130595
1519,55.596545,38.130644
1520,55.747318,37.652079
1521,55.595452,38.126717
1522,55.598947,38.127545
1523,55.596157,38.128625
1524,56.013179,37.459063
1525,56.01438,37.458416
1526,56.014875,37.459255
1527,55.685102,37.55612
1528,55.763089,37.798719
1529,56.346088,37.531656
1530,55.67261,37.65526
1531,55.73446,37.579644
1532,55.753361,37.607915
1533,55.791894,37.735803
1534,55.792977,37.735675
1535,55.620686,37.593331
1536,55.595371,38.128118
1537,55.81091,38.436333
1538,55.799347,38.437688
1539,55.568636,37.559747
1540,55.794451,37.612519
1541,55.764237,37.587183
1542,55.765904,37.584793
1543,55.766357,37.585388
1544,55.975774,37.610712
1545,55.842778,38.207091
1546,55.843149,38.207532
1547,55.843351,38.207773
1548,55.740582,37.588318
1549,55.597912,38.132476
1550,55.758931,37.567339
1551,55.759046,37.566747
1552,55.759779,37.56771
1553,55.83788,37.306588
1554,55.834777,38.195602
1555,55.7295,37.589311
1556,55.741047,37.586407
1557,55.741521,37.586905
1558,55.753215,37.653473
1559,55.72186,37.567445
1560,55.842076,38.210364
1561,55.620329,37.593166
1562,55.620162,37.592421
1563,55.597865,38.132543
1564,55.76639,38.211294
1565,55.767094,38.206211
1566,55.741058,37.956678
1567,55.426669,37.763916
1568,55.613141,37.529645
1569,55.76691,37.585997
1570,55.734193,37.589663
1571,55.734859,37.589743
1572,55.901638,37.462847
1573,55.656975,37.604314
1574,55.843078,37.508624
1575,55.746945,37.651194
1576,55.746384,37.651133
1577,55.652186,37.645512
1578,55.923228,37.783825
1579,55.929599,37.776569
1580,55.787882,37.6862
1581,55.752983,37.659699
1582,55.999166,37.913522
1583,55.730883,37.831279
1584,55.650715,37.644433
1585,55.656608,37.647707
1586,55.610209,37.670088
1587,55.850894,37.405086
1588,55.699144,37.516281
1589,55.709086,37.523446
1590,55.709173,37.52306
1591,55.712178,37.630232
1592,55.595193,36.558694
1593,55.654128,37.582305
1594,55.657695,37.643908
1595,55.517477,37.72021
1596,55.614111,37.529012
1597,55.716396,37.63099
1598,55.427744,37.533121
1599,55.428366,37.535946
1600,55.429339,37.531591
1601,55.43094,37.53018
1602,55.803087,37.545883
1603,55.369551,37.538498
1604,56.213509,37.028558
1605,55.767041,37.597922
1606,55.830323,37.280007
1607,55.653738,37.155516
1608,55.83497,37.309182
1609,55.613278,37.97312
1610,55.162781,37.431852
1611,55.163243,37.429392
1612,55.163546,37.430322
1613,55.389764,36.715373
1614,55.3904,36.717443
1615,55.390851,36.716973
1616,55.390989,36.713845
1617,55.149336,37.462268
1618,55.150343,37.461302
1619,55.150623,37.464735
1620,56.034706,37.231172
1621,56.034624,37.231548
1622,55.765822,37.653282
1623,55.56298,38.044454
1624,55.596464,38.12618
1625,55.848271,38.433089
1626,55.733504,37.577264
1627,55.733801,37.583857
1628,55.757336,37.807496
1629,55.755233,37.813681
1630,55.757091,37.808175
1631,55.756997,37.808859
1632,55.687359,37.873278
1633,55.68493,37.873916
1634,55.756838,37.80768
1635,55.757009,37.80736
1636,55.735357,37.591692
1637,55.787049,37.625264
1638,55.787379,37.62498
1639,55.788553,37.624897
1640,55.181034,37.708383
1641,55.873481,37.535361
1642,55.734295,37.590514
1643,55.718325,37.664601
1644,55.708088,37.725316
1645,55.720551,37.664231
1646,55.806118,37.692281
1647,55.613367,37.972551
1648,55.787169,37.629073
1649,55.843976,38.622
1650,55.734294,37.590439
1651,55.780099,37.546816
1652,55.780433,37.546269
1653,55.766552,37.585806
1654,55.766951,37.586149
1655,55.76635,37.585581
1656,55.620421,37.592175
1657,55.688893,37.262524
1658,55.889468,37.532603
1659,55.889363,37.533743
1660,55.768304,37.584066
1661,55.796631,37.690743
1662,55.716291,37.607704
1663,55.69509,37.938886
1664,55.695262,37.939426
1665,55.69576,37.939654
1666,55.608666,38.438038
1667,55.620773,37.592539
1668,55.595855,38.486846
1669,55.695955,37.600138
1670,55.649648,37.64597
1671,55.871984,37.519898
1672,55.796667,37.690685
1673,55.712856,37.529086
1674,55.872894,38.199305
1675,55.941283,37.517067
1676,55.642467,37.669049
1677,55.88961,37.532123
1678,55.723625,37.617842
1679,55.766331,37.700547
1680,55.369656,37.539617
1681,55.419331,38.258585
1682,55.750938,37.677725
1683,55.880684,38.467748
1684,55.884847,38.446741
1685,55.983063,37.233097
1686,55.983249,37.23313
1687,55.664015,37.643546
1688,55.809553,37.483415
1689,55.666098,37.904168
1690,55.666196,37.902621
1691,55.739105,37.430875
1692,55.730063,37.56398
1693,55.215058,37.933088
1694,55.318554,37.182082
1695,55.779989,37.55224
1696,55.665875,37.904661
1697,55.794896,38.431933
1698,55.656318,37.643576
1699,55.822032,37.66678
1700,55.588727,38.203518
1701,55.742901,38.610961
1702,55.901957,38.069
1703,56.150366,37.835226
1704,55.428765,37.532387
1705,55.737997,37.489003
1706,55.595616,37.208009
1707,55.921808,37.987768
1708,55.864207,37.650769
1709,55.298052,37.753911
1710,55.66102,37.484729
1711,55.916524,37.710051
1712,55.908817,37.703058
1713,55.844104,38.240413
1714,55.543747,37.539704
1715,55.682043,37.887594
1716,55.913232,37.843667
1717,55.471925,37.544494
1718,55.35076,38.431287
1719,55.911627,37.706263
1720,55.765953,37.582249
1721,55.617546,37.716125
1722,55.69184,37.549295
1723,55.829821,37.63934
1724,55.568767,36.833929
1725,55.630249,37.648321
1726,55.685206,37.757763
1727,55.784827,37.629236
1728,55.78485,37.62924
1729,55.798703,37.805552
1730,55.773476,37.465408
1731,55.703634,37.827494
1732,55.740891,37.587833
1733,55.773578,37.465449
1734,55.702007,37.602764
1735,55.734432,37.579795
1736,55.733489,37.575887
1737,55.734098,37.576644
1738,55.764049,37.587938
1739,55.818176,37.462404
1740,55.813223,37.480655
1741,55.814249,37.481223
1742,55.88936,37.534254
1743,55.889891,37.536446
1744,55.87138,37.545307
1745,55.890567,37.529415
1746,55.745527,37.188276
1747,55.745634,37.190802
1748,55.877362,37.556009
1749,55.723284,37.567121
1750,55.723332,37.567229
1751,55.67282,37.65625
1752,55.734016,37.571527
1753,55.867373,37.524907
1754,55.599002,38.129827
1755,55.598956,38.129939
1756,55.713323,37.627545
1757,55.727053,37.618007
1758,55.727024,37.617652
1759,55.72528,37.620163
1760,55.791314,37.82223
1761,55.704262,37.828643
1762,55.703621,37.827469
1763,55.900905,37.45924
1764,55.751496,38.001094
1765,55.811547,37.528549
1766,55.765408,37.434969
1767,55.810081,37.529072
1768,55.810217,37.528514
1769,55.810994,37.528125
1770,55.810352,37.528001
1771,55.811352,37.53056
1772,55.811269,37.528275
1773,55.649739,37.49043
1774,55.651448,37.493564
1775,55.650835,37.490232
1776,55.651702,37.490336
1777,55.758834,37.541364
1778,55.756249,37.541848
1779,55.825853,37.65457
1780,55.920748,37.988444
1781,55.669622,37.499005
1782,55.805936,37.729588
1783,55.810198,37.528592
1784,55.607587,37.732779
1785,55.802229,38.467639
1786,55.752712,37.60906
1787,55.858498,37.126335
1788,55.858449,37.126129
1789,55.858166,37.125004
1790,55.85768,37.123071
1791,55.858494,37.121644
1792,55.808449,37.477679
1793,55.694968,37.938949
1794,55.808807,37.473377
1795,55.808599,37.479097
1796,55.87379,37.534528
1797,55.712626,37.629068
1798,55.727029,38.033054
1799,55.829675,37.669275
1800,55.816025,37.538282
1801,55.817019,37.537457
1802,55.816516,37.535505
1803,55.773505,37.67906
1804,55.662476,37.643884
1805,55.801211,37.551145
1806,55.801557,37.552022
1807,55.799076,37.554628
1808,55.799487,37.554091
1809,55.800264,37.552392
1810,55.80137,37.553925
1811,55.800446,37.555578
1812,55.767283,37.598246
1813,55.81879,37.532259
1814,55.820684,37.531982
1815,55.821714,37.531607
1816,55.75929,37.377401
1817,55.834572,37.307739
1818,55.830156,37.676241
1819,55.843729,37.649287
1820,55.598389,37.114249
1821,55.829046,37.532273
1822,55.827592,37.532395
1823,55.80469,37.711809
1824,55.760557,37.639587
1825,55.749355,37.979163
1826,55.615774,37.53183
1827,55.602971,37.166204
1828,55.781305,37.904582
1829,55.780148,37.901136
1830,55.780541,37.904565
1831,55.737888,37.618452
1832,55.738096,37.618291
1833,55.738374,37.618076
1834,55.738647,37.617863
1835,55.738608,37.616522
1836,55.73838,37.616698
1837,55.738017,37.617014
1838,55.737817,37.617205
1839,55.737581,37.617425
1840,55.737549,37.617454
1841,55.792732,37.68529
1842,55.880223,37.465215
1843,55.880762,37.463998
1844,55.75384,37.608529
1845,55.84817,37.51784
1846,55.848079,37.517305
1847,56.018189,37.836899
1848,55.736574,37.670774
1849,55.736542,37.670656
1850,55.740673,37.588169
1851,55.827679,37.531251
1852,55.410203,37.470917
1853,55.410488,37.471155
1854,55.792387,38.435423
1855,55.430392,37.525955
1856,55.428825,37.531375
1857,55.766208,38.490753
1858,55.724678,37.620206
1859,55.788739,37.626451
1860,55.872021,37.537196
1861,55.872175,37.537254
1862,55.801322,37.645352
1863,55.756585,37.638229
1864,55.756721,37.638123
1865,55.756782,37.637879
1866,55.790398,37.73814
1867,55.746589,37.650915
1868,55.758204,37.655151
1869,55.75263,37.654885
1870,55.971732,37.833299
1871,55.876892,37.324991
1872,55.241346,37.543739
1873,55.241267,37.543895
1874,55.787012,37.625288
1875,55.996524,37.913384
1876,55.71096,37.648296
1877,55.632844,37.648868
1878,55.80257,38.468942
1879,55.803202,38.470846
1880,55.785506,37.626413
1881,55.802763,38.470297
1882,55.724553,37.604645
1883,55.725282,37.605718
1884,55.75263,37.654808
1885,56.020722,36.988114
1886,55.939492,37.55703
1887,55.650081,37.651886
1888,55.871609,37.528088
1889,55.733553,37.575837
1890,55.738006,37.618361
1891,55.738416,37.618043
1892,55.726302,37.605637
1893,55.654468,37.154301
1894,56.137664,37.573736
1895,55.57633,37.90219
1896,56.004456,38.188247
1897,55.838681,37.745999
1898,55.616159,37.652586
1899,55.681478,37.148251
1900,55.68098,37.149988
1901,55.68203,37.146523
1902,55.821243,37.460003
1903,55.866755,37.665072
1904,55.864345,37.665193
1905,55.812783,37.556908
1906,55.765864,37.653219
1907,55.766205,37.651496
1908,55.765301,37.651932
1909,56.113525,38.139145
1910,55.768898,37.739495
1911,55.773127,37.743815
1912,55.769338,37.741017
1913,55.769937,37.74275
1914,55.80309,37.487956
1915,55.801855,37.556696
1916,55.799148,37.657377
1917,55.801006,37.556481
1918,55.791976,37.684106
1919,55.762665,37.795097
1920,55.833222,37.670462
1921,55.87214,37.326519
1922,55.758521,37.376173
1923,55.758433,37.376041
1924,55.784673,37.606456
1925,55.920139,37.825102
1926,55.920132,37.825194
1927,55.919524,37.829006
1928,55.779888,38.453364
1929,55.7168,37.526832
1930,55.691935,37.755549
1931,55.693943,37.752527
1932,55.642122,37.668559
1933,55.694017,37.753451
1934,55.718485,37.48248
1935,55.657046,37.650073
1936,55.745879,37.191078
1937,55.745563,37.189143
1938,55.790313,37.823349
1939,55.790006,37.819566
1940,55.788974,37.820915
1941,55.8114,37.556812
1942,55.800215,37.569904
1943,55.762978,37.792336
1944,55.763372,37.792062
1945,55.946516,37.486713
1946,55.678965,37.465299
1947,55.768929,37.701297
1948,55.419855,38.258526
1949,55.418511,38.260088
1950,55.419008,38.25654
1951,55.813035,38.190925
1952,55.773193,37.246379
1953,56.144436,36.829598
1954,56.145152,36.828736
1955,55.794054,37.689778
1956,56.015777,37.460209
1957,55.711855,38.235173
1958,55.713148,38.234114
1959,55.682348,37.769438
1960,55.791943,37.684199
1961,55.729819,37.590162
1962,55.831734,37.683465
1963,55.806713,37.667593
1964,55.789013,37.693382
1965,55.793057,37.698743
1966,55.793106,37.698802
1967,55.792029,37.68852
1968,55.800304,37.702919
1969,55.800829,37.645303
1970,55.933896,37.842302
1971,55.783357,37.610227
1972,55.970094,37.832859
1973,55.918813,37.826159
1974,55.918688,37.825627
1975,55.918889,37.825156
1976,56.186093,36.998343
1977,56.185685,36.997431
1978,56.027807,37.846275
1979,55.786581,37.577007
1980,56.1651,37.954413
1981,55.77807,37.551513
1982,55.643857,37.414228
1983,55.799304,37.672832
1984,55.798463,37.673115
1985,55.798434,37.673099
1986,55.79805,37.673167
1987,55.680977,37.464235
1988,55.680895,37.463671
1989,55.677861,37.463716
1990,55.762677,37.792555
1991,55.614086,37.526365
1992,55.728013,38.031847
1993,55.727653,38.032244
1994,55.76608,37.650926
1995,55.775476,37.649687
1996,55.798181,37.579936
1997,55.727374,38.03261
1998,55.763635,37.795565
1999,55.762965,37.79846
2000,55.801987,37.553111
2001,55.78932,37.693778
2002,55.799978,37.676118
2003,55.825108,37.656316
2004,55.939663,37.556425
2005,55.75841,37.573633
2006,55.80774,37.667529
2007,55.806229,37.663776
2008,55.428261,37.523852
2009,55.844088,37.644387
2010,55.766698,37.79696
